movieId,overview
127130,"comedy, 2015"
127132,"drama, thriller, 2015"
127134,"adventure, comedy, drama, 2015"
127136,"drama, mystery, thriller, 2015"
127146,"documentary, 2015"
127152,"documentary, 2015"
127164,"documentary, 2015"
127172,"documentary, film history, poetic, representation of children, 2013"
127180,"documentary, 2011"
127184,"drama, 2014"
127194,"comedy, 2015"
127198,"comedy, drama, 2015"
127202,"drama, 2015"
127204,"comedy, 2015"
127212,"drama, thriller, 2015"
127298,"comedy, drama, depressing, understated, 2014"
127319,"thriller, 2014"
127323,"action, adventure, sci-fi, thriller, 2015"
127390,"animation, comedy, 2007"
128087,"comedy, western, 1972"
128089,"comedy, 2009"
128097,"comedy, 2013"
128099,"comedy, 2014"
128197,"comedy, romance, 1991"
128360,"western, characters, Dialogue, humor, Kurt Russell, Quentin Tarantino, Samuel L. Jackson, tension building, violent, Western, 2015"
128366,"comedy, 2014"
128488,"action, crime, drama, thriller, 2015"
128512,"drama, mystery, romance, 2015"
128520,"comedy, 2015"
128542,"action, horror, sci-fi, 2015"
128592,"mystery, thriller, 2015"
128594,"comedy, drama, romance, 2015"
128620,"crime, drama, romance, 2015"
128695,"western, 2014"
128736,"drama, 2010"
128832,"comedy, drama, musical, romance, 2014"
128838,"horror, 2015"
128842,"action, adventure, fantasy, 2015"
128852,"comedy, 1999"
128900,"documentary, 1996"
128902,"documentary, 2010"
128908,"adventure, comedy, drama, 2011"
128914,"comedy, 2014"
128944,"action, adventure, children, comedy, sci-fi, 1997"
128968,"animation, children, comedy, 2003"
128975,"comedy, sci-fi, 2015"
128991,"animation, comedy, sci-fi, 2014"
129011,"comedy, 1997"
129229,"action, adventure, 2014"
129250,"(no genres listed), 2015"
129313,"comedy, 2014"
129333,"horror, thriller, 2014"
129354,"comedy, crime, drama, romance, 2015"
129397,"action, fantasy, sci-fi, 2012"
129428,"comedy, drama, 2015"
129514,"comedy, 2008"
129657,"action, 2015"
129659,"drama, 2015"
129737,"comedy, 2015"
129779,"action, animation, sci-fi, 2013"
129937,"action, crime, drama, thriller, 2015"
130050,"drama, fantasy, horror, mystery, thriller, 2014"
130052,"drama, horror, 2014"
130073,"children, drama, fantasy, romance, 2015"
130083,"action, crime, drama, thriller, 2015"
130087,"comedy, drama, fantasy, 2015"
130444,"adventure, children, fantasy, sci-fi, 2013"
130450,"adventure, children, fantasy, 2015"
130452,"comedy, drama, 2014"
130482,"crime, drama, film-noir, mystery, thriller, 1949"
130490,"action, sci-fi, thriller, 2015"
130498,"comedy, 1997"
130518,"action, adventure, animation, comedy, sci-fi, 2006"
130520,"adventure, animation, children, comedy, fantasy, sci-fi, 2015"
130576,"drama, sci-fi, 2015"
130578,"action, thriller, 2015"
130634,"action, crime, thriller, 2015"
130686,"comedy, horror, 2015"
130840,"horror, romance, sci-fi, 2015"
130842,"action, adventure, sci-fi, 2015"
130970,"comedy, 2005"
130976,"drama, 2013"
130978,"comedy, romance, 1985"
131013,"comedy, crime, 2015"
131023,"documentary, 2014"
131098,"animation, children, comedy, 2013"
131104,"comedy, crime, 1969"
131130,"animation, comedy, 2007"
131237,"comedy, 2010"
131439,"thriller, 2014"
131480,"action, crime, thriller, 2014"
131578,"comedy, 1994"
131610,"comedy, fantasy, 1986"
131656,"adventure, animation, children, comedy, 2015"
131714,"action, adventure, 2015"
131724,"documentary, 2015"
131739,"action, adventure, animation, 2015"
131749,"comedy, 2014"
131796,"drama, 2015"
131826,"comedy, 2015"
131920,"comedy, drama, 2014"
131934,"comedy, 1986"
132046,"action, adventure, children, mystery, sci-fi, 2015"
132084,"(no genres listed), 1995"
132153,"comedy, drama, horror, 2015"
132157,"action, comedy, crime, 2015"
132333,"documentary, drama, 2014"
132335,"drama, 2014"
132362,"action, animation, sci-fi, 1993"
132422,"comedy, romance, thriller, 2014"
132424,"drama, romance, 2015"
132454,"comedy, crime, drama, 2014"
132462,"action, adventure, drama, 2014"
132488,"comedy, romance, 2014"
132496,"comedy, drama, 2015"
132584,"children, comedy, 2003"
132618,"action, crime, drama, mystery, thriller, 2014"
132660,"comedy, romance, 2015"
132796,"action, drama, thriller, 2015"
132800,"comedy, drama, 2014"
132888,"comedy, 2013"
133115,"documentary, 2014"
133195,"action, crime, thriller, 2015"
133217,"comedy, crime, sci-fi, 2015"
133281,"comedy, drama, 2015"
133365,"drama, thriller, 2015"
133377,"horror, sci-fi, thriller, 2015"
133419,"comedy, 2015"
133545,"comedy, drama, 2014"
133645,"drama, romance, 2015"
133712,"comedy, romance, 1977"
133716,"comedy, crime, 1961"
133771,"comedy, romance, sci-fi, 2015"
133780,"comedy, drama, 2014"
133782,"drama, horror, thriller, 2015"
133798,"action, comedy, 2015"
133802,"action, thriller, western, 2015"
133832,"horror, thriller, 2014"
133867,"action, adventure, comedy, 2015"
133879,"comedy, 1966"
134004,"comedy, romance, 2007"
134019,"animation, 1964"
134021,"comedy, drama, romance, 2014"
134041,"comedy, drama, romance, 1975"
134095,"animation, drama, 2006"
134109,"comedy, 2008"
134130,"adventure, drama, sci-fi, smart, 2015"
134158,"thriller, 2015"
134170,"action, comedy, fantasy, sci-fi, funny, ridiculous, silly, 2015"
134184,"comedy, 2007"
134214,"drama, 2015"
134246,"action, thriller, 2015"
134248,"documentary, 2015"
134252,"comedy, drama, fantasy, 1979"
134326,"comedy, 1980"
134334,"comedy, 2006"
134368,"action, comedy, crime, 2015"
134393,"comedy, romance, 2015"
134515,"adventure, crime, drama, 1983"
134524,"documentary, 2014"
134528,"comedy, drama, romance, 2015"
134775,"action, adventure, drama, 2015"
134783,"comedy, 2015"
134796,"documentary, 2015"
134808,"comedy, 2015"
134847,"comedy, 2012"
134849,"animation, children, comedy, 1953"
134853,"adventure, animation, children, comedy, drama, fantasy, 2015"
134859,"documentary, 2015"
134861,"(no genres listed), 2013"
134881,"drama, 2014"
135133,"adventure, sci-fi, dystopia, Jennifer Lawrence, love story, nonsense, politics, rebellion, revolution, 2015"
135137,"action, comedy, sci-fi, 2015"
135143,"fantasy, 2016"
135198,"comedy, drama, 2010"
135216,"adventure, children, comedy, sci-fi, 1978"
135288,"drama, mystery, 2015"
135436,"animation, comedy, 2016"
135456,"action, animation, crime, sci-fi, 2005"
135518,"action, mystery, sci-fi, thriller, Ben Kingsley, ethics, immortality, ryan reynolds, 2015"
135532,"action, adventure, fantasy, 2015"
135534,"comedy, fantasy, horror, 2015"
135536,"action, crime, sci-fi, Bad story, Bad writing, Batman, Ben Affleck, comic book, dc comics, good soundtrack, Harley Quinn, Harley Quinn's ass, Horrible directing, Jared Leto, Joker, lack of plot, Margot Robbie, Poor story, poorly paced, superhero, visually appealing, Will Smith, 2016"
135567,"action, adventure, sci-fi, 2016"
135569,"action, adventure, sci-fi, 2016"
135777,"children, comedy, 2006"
135787,"documentary, 2000"
135803,"action, 1982"
135815,"action, drama, 1979"
135861,"comedy, 2015"
135885,"comedy, sci-fi, 2015"
135887,"adventure, animation, children, comedy, 2015"
135937,"comedy, thriller, 1994"
136012,"action, thriller, 1996"
136016,"adventure, animation, children, comedy, fantasy, 2015"
136018,"crime, drama, 2015"
136020,"action, adventure, crime, 2015"
136024,"action, animation, crime, 1983"
136297,"action, animation, 1995"
136305,"horror, sci-fi, 2015"
136341,"animation, children, comedy, 2009"
136353,"animation, children, comedy, 2004"
136355,"animation, children, comedy, 2012"
136359,"animation, children, comedy, 1979"
136443,"comedy, 2007"
136445,"comedy, 1996"
136447,"comedy, 1999"
136449,"action, animation, sci-fi, 2008"
136469,"comedy, 1999"
136471,"comedy, documentary, 2011"
136503,"animation, children, comedy, 2006"
136511,"comedy, 2014"
136540,"comedy, 2012"
136556,"animation, children, 2011"
136562,"drama, 2015"
136564,"drama, 2015"
136598,"adventure, comedy, 2015"
136602,"horror, thriller, 2014"
136654,"drama, 2015"
136664,"crime, drama, 2015"
136666,"comedy, 2014"
136778,"comedy, drama, 2015"
136786,"thriller, 2015"
136800,"action, adventure, sci-fi, 2014"
136816,"action, comedy, 2015"
136834,"horror, 2005"
136838,"comedy, romance, 2006"
136840,"comedy, drama, romance, 2013"
136850,"crime, drama, thriller, 1971"
136859,"action, adventure, romance, sci-fi, 2015"
136864,"action, adventure, fantasy, sci-fi, action, batman, ben affleck, dark, dc comics, Gal Gadot, superhero, superman, wonderwoman, 2016"
136912,"adventure, 2012"
136958,"horror, 1983"
137218,"drama, 1988"
137337,"documentary, 2015"
137345,"crime, thriller, 2014"
137517,"drama, fantasy, 1981"
137595,"comedy, drama, 2015"
137857,"adventure, drama, fantasy, 2016"
137859,"action, adventure, animation, 1993"
137863,"action, adventure, animation, fantasy, 2015"
138036,"action, adventure, comedy, slick, stylish, 2015"
138186,"crime, drama, horror, 2015"
138204,"comedy, 2015"
138208,"adventure, drama, thriller, 2015"
138210,"drama, 2016"
138396,"comedy, drama, 2013"
138546,"comedy, 2014"
138610,"horror, thriller, 2015"
138632,"action, crime, drama, sci-fi, 2014"
138702,"animation, children, comedy, drama, romance, 2014"
138798,"comedy, 2015"
138835,"adventure, animation, comedy, 1988"
138966,"animation, 2003"
139052,"drama, mystery, thriller, 2015"
139130,"action, adventure, animation, drama, fantasy, 2007"
139157,"comedy, horror, thriller, 2015"
139385,"adventure, drama, leonardo DiCarpio, survival, tom hardy, visually appealing, cinematography, visually appealing, Visually Striking, 2015"
139415,"crime, drama, 2015"
139511,"horror, 2007"
139640,"animation, 2015"
139642,"action, drama, 2015"
139644,"crime, drama, mystery, atmospheric, tension, 2015"
139655,"drama, fantasy, horror, thriller, 2014"
139717,"crime, thriller, 2015"
139747,"romance, 2014"
139855,"animation, comedy, fantasy, 2015"
139857,"thriller, 2016"
139859,"action, animation, sci-fi, thriller, 2013"
139915,"comedy, romance, 2014"
139994,"comedy, horror, 1985"
140016,"horror, 2015"
140038,"comedy, 1981"
140110,"comedy, 2015"
140133,"comedy, horror, 1988"
140162,"drama, romance, 2015"
140174,"drama, moving, touching, 2015"
140237,"drama, 2015"
140247,"drama, horror, 2015"
140265,"comedy, 1992"
140267,"horror, 2015"
140289,"comedy, drama, 2015"
140301,"comedy, romance, 2015"
140359,"adventure, children, sci-fi, 2009"
140481,"animation, comedy, sci-fi, 2009"
140523,"comedy, horror, 2015"
140525,"crime, drama, mystery, 2015"
140541,"animation, comedy, sci-fi, 1908"
140561,"comedy, documentary, 2015"
140627,"drama, romance, war, 2015"
140711,"action, comedy, sci-fi, thriller, 2015"
140715,"drama, 2015"
140725,"crime, thriller, 2015"
140737,"action, fantasy, mystery, 2006"
140816,"comedy, drama, 2015"
140850,"crime, drama, mystery, thriller, 2014"
140852,"horror, sci-fi, 1991"
140928,"comedy, drama, 2015"
140956,"action, sci-fi, thriller, n"
141004,"drama, horror, sci-fi, 2015"
141131,"(no genres listed), 2016"
141400,"action, 1978"
141408,"action, comedy, horror, 2015"
141422,"drama, 2015"
141513,"comedy, 2014"
141544,"action, adventure, sci-fi, 2015"
141646,"comedy, drama, 2014"
141668,"drama, 2015"
141688,"crime, thriller, 2015"
141718,"comedy, horror, 2015"
141749,"drama, 2015"
141799,"comedy, horror, 2015"
141810,"comedy, drama, 1979"
141816,"adventure, comedy, 1976"
141818,"comedy, drama, fantasy, romance, 1978"
141820,"comedy, 1971"
141830,"adventure, comedy, 1974"
141836,"comedy, 1975"
141844,"adventure, comedy, 1971"
141846,"documentary, 2015"
141866,"(no genres listed), 2015"
141890,"drama, war, Moving, 2015"
141928,"comedy, horror, 2015"
141994,"children, comedy, 2014"
142020,"comedy, 1967"
142056,"action, adventure, animation, 2013"
142074,"crime, horror, thriller, 2015"
142115,"documentary, 2001"
142196,"comedy, horror, 2009"
142222,"drama, 2016"
142366,"horror, thriller, 2005"
142372,"comedy, drama, 2015"
142420,"action, drama, sci-fi, 2015"
142422,"comedy, 2015"
142424,"drama, sci-fi, 2015"
142444,"comedy, horror, mystery, 2015"
142448,"adventure, drama, thriller, 2015"
142456,"(no genres listed), 2015"
142488,"thriller, 2015"
142507,"drama, 2015"
142509,"action, adventure, sci-fi, 2015"
142536,"drama, 2015"
142550,"action, comedy, 2015"
142558,"comedy, 2002"
142598,"horror, 2014"
142602,"comedy, 2015"
142831,"comedy, 2005"
142961,"comedy, crime, thriller, 2015"
142997,"animation, comedy, 2015"
143001,"crime, 2015"
143031,"comedy, drama, romance, 2007"
143245,"animation, fantasy, 2015"
143255,"mystery, sci-fi, thriller, 2014"
143257,"comedy, drama, 2015"
143355,"action, adventure, fantasy, 2017"
143365,"drama, sci-fi, thriller, 2016"
143367,"drama, thriller, contemplative, philosophical, thought-provoking, tragic, 2016"
143385,"drama, thriller, 2015"
143410,"(no genres listed), oa"
143458,"drama, mystery, thriller, 2014"
143472,"action, horror, thriller, 2015"
143511,"documentary, 2015"
143525,"comedy, drama, 2015"
143559,"comedy, crime, fantasy, 2015"
143859,"comedy, 2016"
143896,"documentary, 2015"
143969,"comedy, 2015"
144210,"documentary, dumpster diving, Sustainability, 2014"
144222,"comedy, 2013"
144262,"comedy, romance, 2015"
144352,"action, crime, drama, 2013"
144478,"comedy, drama, 2013"
144522,"action, horror, thriller, 2003"
144606,"comedy, crime, drama, romance, thriller, 2002"
144620,"adventure, comedy, horror, 2015"
144714,"drama, thriller, 2015"
144716,"comedy, 2015"
144734,"comedy, horror, sci-fi, 2015"
144976,"horror, western, 2015"
145080,"animation, horror, mystery, 2015"
145150,"comedy, drama, thriller, 2015"
145283,"documentary, 2014"
145418,"drama, 2015"
145491,"children, comedy, drama, 2000"
145724,"sci-fi, 1973"
145745,"crime, drama, 1999"
145839,"drama, 2015"
145935,"adventure, animation, children, comedy, 2015"
145951,"action, thriller, 1999"
145994,"comedy, 1984"
146024,"comedy, romance, western, 1987"
146028,"crime, mystery, 1981"
146210,"comedy, 2015"
146244,"comedy, drama, romance, 1997"
146309,"action, adventure, animation, 2015"
146656,"drama, 2015"
146662,"adventure, animation, comedy, 2011"
146682,"documentary, 2015"
146684,"animation, children, comedy, 2015"
146688,"fantasy, mystery, thriller, 2015"
146730,"action, drama, thriller, 2015"
146986,"comedy, 1981"
147002,"drama, romance, 2004"
147142,"children, comedy, 2006"
147196,"comedy, romance, 1961"
147250,"(no genres listed), atso"
147282,"comedy, 2011"
147286,"crime, mystery, 1983"
147300,"crime, mystery, 1986"
147326,"crime, mystery, 1980"
147328,"crime, 1979"
147330,"crime, 1979"
147372,"adventure, drama, fantasy, sci-fi, 2014"
147374,"adventure, drama, 2011"
147376,"sci-fi, 2010"
147378,"adventure, children, drama, sci-fi, 2009"
147380,"adventure, children, drama, sci-fi, 2008"
147382,"action, sci-fi, 2007"
147384,"sci-fi, 2007"
147410,"comedy, drama, 2015"
147657,"action, 1981"
147662,"action, adventure, 1969"
147936,"comedy, drama, 1999"
148166,"documentary, 2015"
148172,"adventure, sci-fi, thriller, 2016"
148238,"comedy, 2015"
148424,"comedy, drama, 2015"
148482,"drama, 2015"
148592,"comedy, 2015"
148626,"drama, funny, interesting, Witty, 2015"
148632,"comedy, 2015"
148652,"comedy, western, 2015"
148667,"comedy, 2015"
148671,"crime, horror, 2003"
148675,"children, fantasy, 2015"
148709,"thriller, 2015"
148775,"adventure, children, comedy, drama, fantasy, sci-fi, 2009"
148881,"animation, comedy, Existential, surreal, 2015"
148888,"comedy, 2016"
148956,"comedy, romance, 2016"
148978,"animation, fantasy, horror, mystery, 2012"
148982,"horror, 1978"
149011,"comedy, drama, horror, 2015"
149144,"horror, sci-fi, 2014"
149146,"horror, sci-fi, 2015"
149330,"(no genres listed), 1977"
149334,"drama, thriller, nimal"
149350,"comedy, horror, 2015"
149352,"comedy, 2015"
149354,"children, comedy, 2015"
149380,"romance, 2015"
149406,"action, adventure, animation, 2016"
149508,"comedy, romance, 2011"
149566,"comedy, romance, 2012"
149590,"thriller, 2016"
149612,"action, drama, thriller, 2014"
149830,"comedy, horror, romance, thriller, 2016"
149902,"action, sci-fi, thriller, 2014"
150254,"horror, 2015"
150401,"action, crime, 2015"
150548,"action, crime, drama, mystery, thriller, 2016"
150554,"adventure, children, comedy, fantasy, 1997"
150596,"comedy, drama, sci-fi, 2015"
150604,"comedy, 2015"
150696,"documentary, 2015"
150993,"action, comedy, 2015"
151311,"comedy, 2016"
151315,"action, comedy, 2016"
151317,"comedy, 2015"
151455,"comedy, 2016"
151479,"action, fantasy, sci-fi, 1991"
151501,"drama, 2016"
151557,"drama, 2015"
151559,"horror, thriller, 2015"
151653,"comedy, drama, fantasy, 2015"
151687,"children, drama, 2016"
151695,"drama, sci-fi, thriller, 2015"
151739,"comedy, 2016"
151745,"horror, sci-fi, 1961"
151759,"documentary, 2015"
151763,"mystery, 2007"
151769,"animation, 1978"
151777,"drama, thriller, 2016"
151781,"action, animation, crime, sci-fi, thriller, 2006"
152037,"(no genres listed), 2016"
152063,"adventure, fantasy, 2016"
152065,"adventure, drama, 2016"
152071,"drama, 2016"
152077,"thriller, creepy, suspense, 2016"
